,StartDate,EndDate,Status,IPAddress,country,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,consent,workerID,automatrix_check,yourjob,yourskills,yourskills_26_TEXT,pagetime_First Click,pagetime_Last Click,pagetime_Page Submit,pagetime_Click Count,stability1_1,stability2_1,stability3_1,control1_1,control2_1,control3_1,needagency1_1,needagency2_1,needagency3_1,needpower1_1,needpower2_1,needpower3_1,vashlamc_size,vashlamc_values,genattitude1,genattitude2,genattitude3,genattitude4,genattitude5,purchaseintent1,purchaseintent2,purchaseintent3,WTP,WTP_pct,probe_whatabout,probe_susp1,probe_susp2,probe_susp3,finish,ResponseID,result,Group,X55,X56,X57
549,4/18/19 20:28,4/18/19 20:39,0,120.29.117.115,India,100,667,1,4/18/19 20:39,R_XAKu9BlLvBME5sB,NA,1.46808E+17,"12,102,508,544,921,800",anonymous,EN,6,A1FYS4T8BCR1AT,"A person indicates their job, and automatrix determines probability of job automation",Nurse,1.46E+28,NA,0,0,15008,0,7,6,7,5,6,6,6,5,5,5,6,6,2,1,11,12,11,11,11,14,15,14,300,22,I think the study is about job automation but also dealing with automated things when we buy stuff,None,"I thought it was a little farfetched, but it did make sense","Yes it did. But to be honest I did not know if the company was big or small, so I guessed based on the info given",I understand that the feedback was not true,R_XAKu9BlLvBME5sB,-5,4,NA
550,4/18/19 20:25,4/18/19 20:40,0,173.23.127.126,India,100,930,1,4/18/19 20:40,R_307RRpn3xWdEtkg,NA,3.71661E+16,"-9,324,579,620,361,320,000",anonymous,EN,6,AA402T4YY1S7N,It calculates the probability of the likelihood a persons job will become automated in the future.,sales manager,1213151617,NA,0,0,15108,0,2,2,2,6,6,6,6,6,6,6,5,6,3,2,13,13,13,13,13,15,15,15,500,24,How we think about the advantages and disadvantages of modernization,no,"I suppose.  However, I think it was made up.","Yes, I liked the bike idea.",I understand it was not true,R_307RRpn3xWdEtkg,-5,5,NA
551,4/18/19 20:28,4/18/19 20:40,0,128.90.47.42,United States,100,753,1,4/18/19 20:40,R_AvxAhHawpbamIIV,NA,3.40729E+16,"-1,182,606,048,583,980,000",anonymous,EN,6,A1N18MITH00IW7,it combines individual probability to calculate over all probability of jobs automation in 2022,employee,1.6,NA,0,0,15006,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,12,12,11,12,12,15,15,15,500,23,collecting info,no,it was good,even this also good,nothing,R_AvxAhHawpbamIIV,-5,7,NA
552,4/18/19 20:27,4/18/19 20:40,0,24.242.19.76,India,100,820,1,4/18/19 20:40,R_2AXefNdHOX8WXOt,NA,3.19386E+14,"-1,064,073,028,564,450,000",anonymous,EN,6,A1ZTSCPETU3UJW,It is able to calculate which jobs will become automated by the year 2022 using a complicated mathematical procedure.,Sales Representative,7.81115E+13,NA,0,0,15.01,0,3,4,4,4,3,5,6,6,6,5,4,4,2,1,12,13,12,12,13,14,13,14,500,22,Perception of the automation of jobs and bicycles.,I think the result from the calculation was fake.,I think it was not an accurate calculation. I think it made sense to me.,It seems like a really nice bike but I have a feeling it is not a real bike.,I understand that the feedback I received was not true.,R_2AXefNdHOX8WXOt,-5,8,NA
553,4/18/19 20:27,4/18/19 20:41,0,160.2.55.108,United States,100,812,1,4/18/19 20:41,R_2AZ3rkRhXnF1Wmn,NA,4.28876E+16,"-11,243,810,272,216,700,000",anonymous,EN,6,A11BLQKVW1951L,It uses an algorithm to try to find out if the job you have or want will lose out to being automated in the future. It is for highly skilled jobs,Museum Exhibition Coordinator,3.47E+23,NA,0,0,15.01,0,7,7,7,7,6,4,4,7,6,7,7,7,3,3,1,1,1,1,1,8,8,8,1,14,"I think I was missing a prompt about the bicycle company, I didn't get any information on the company but was asked questions about it. I think this study is tricking me.","No information about the bike company that started with a V. I put I don't know on those questions that were asked. Also, that bike is horrible.",Its a worthless program. It made sense but its not needed. That data they use can be skewed any way they want.,"There was no information on these bikes, just questions regarding if I would purchase one. It takes the fun out of biking making it so fancy. May as well get a car.",I understand that the feedback about my job wasn't true according to the fake program,R_2AZ3rkRhXnF1Wmn,-5,3,NA
554,4/18/19 20:23,4/18/19 20:42,0,"68,174,180,220",India,100,1120,1,4/18/19 20:42,R_231YB97RIRaCSca,NA,4.07513E+17,"-7,388,300,323,486,320,000",anonymous,EN,6,AWQP20VVZBLSF,Allows you to determine if your job is prone to be destroyed by automation by 2022. Just enter your job and skills and the algorithm will give you a probability of it occurring.,Account Executive,7.81214E+11,NA,0,0,15063,0,3,3,2,5,5,6,6,7,6,7,6,6,3,3,13,12,12,13,12,13,14,13,900,23,Threat to job security and spending desires,"I was not given Vashla's description before answering the questions about it. I put ""Don't Know"" Trick question?",I disagree with it. My job requires a human presence.,Seems like a cool bike. Yes it made sense.,I understood the above information about my job is not true and is part of the study design.,R_231YB97RIRaCSca,-5,7,NA
555,4/18/19 20:22,4/18/19 20:43,0,150.107.26.97,India,100,1221,1,4/18/19 20:43,R_3F2jImK7tvo3m4L,NA,1.89721E+15,"728,246,002,197,265,000",anonymous,EN,6,AQHFC1PH6XGLJ,This Program calculate the probability that a person's job substantially automated using current leading edge technologies,Accounting And Finance,1.81114E+11,NA,0,0,16876,0,5,6,6,7,4,7,4,7,7,7,5,7,1,2,13,13,13,13,13,16,16,16,500,26,"This study is about to examine such effects, like consumption,investment and employment.",Very interesting survey.,"Some how , Yes, it does make sense as i trust the AUTOMATRIX .",Vashla Bicycles has more features than any other bicycle's had.,"Yes, as it mentioned above it was fake and just used for study purpose and i understood about this study.thanks a lot",R_3F2jImK7tvo3m4L,-5,1,NA
556,4/18/19 20:32,4/18/19 20:43,0,168.196.40.158,United States,100,634,1,4/18/19 20:43,R_PNW8uK5Ie764jtL,NA,-8.01019E+14,"-349,503,021,240,234,000",anonymous,EN,6,A2MJY94DQT4EFB,McKinsey & Company is the trusted advisor and counselor to many of the world's most influential businesses and institutions.,CEO,17,NA,0,0,16268,0,5,6,6,6,5,6,6,7,7,7,6,7,3,2,11,13,13,13,12,16,16,16,1000,24,very well crafted survey,no,I found it revolutionary,a great bike I will definitely buy,ok I got it,R_PNW8uK5Ie764jtL,-5,7,NA
557,4/18/19 20:35,4/18/19 20:43,0,66.190.48.230,India,100,467,1,4/18/19 20:43,R_6FrpXUbXoc9k5m9,NA,4.25323E+17,"-8,834,850,311,279,290,000",anonymous,EN,6,A1EPE2IRWQ9XO2,calculates the probability that someone's job will be automated by 2022,warehouse worker,145781921,NA,0,0,15122,0,7,6,6,7,6,5,6,4,5,5,3,4,3,3,11,11,11,13,12,13,15,13,350,24,how we see different economical factors and what we feel about Vashla's bike,the bike being brought into the equation,it was interesting and seemed accurate from other things I've read about my job personally in regards to automation.  yes it did make sense,"it was a really cool bike, I liked the security system on it and yes it made sense",I understand the feedback was not true,R_6FrpXUbXoc9k5m9,-5,2,NA
558,4/18/19 20:33,4/18/19 20:43,0,98.20.132.24,United States,100,582,1,4/18/19 20:43,R_cGwzzPSla32D37r,NA,3.76085E+17,"-9,341,259,765,625",anonymous,EN,6,A2YT81KJG6VUA9,It automates certain things.,It Professional,4.6781E+17,NA,0,0,15.01,0,6,5,5,6,6,6,6,6,6,4,5,5,1,2,13,13,13,12,12,15,15,15,1000,22,I think this study was about macroeconomics and how it relates to people purchases.,No,It did. I liked it very much!,It did,I have understood that the feedback was not true.,R_cGwzzPSla32D37r,-5,1,NA
559,4/18/19 20:34,4/18/19 20:43,0,120.29.117.115,United States,100,572,1,4/18/19 20:43,R_POOefTlHPy7VxKh,NA,1.46808E+17,"12,102,508,544,921,800",anonymous,EN,6,AJSOA5J0L6I3C,Automatrix determines probability of job automation based on a computer algorithm that analyzes jobs,Business Owner,1.46E+36,NA,0,0,15006,0,2,2,2,5,5,5,5,5,4,4,6,5,1,2,11,12,12,11,11,15,15,14,650,25,I think it's about understanding our relationship to tech,Nothing weird or strange on my end,"I thought it was fake. There's no way that my rate is that high. It made sense, but I didn't believe it",Yes it made sense. I thought the company slogan/logo stating caution was ugly,I understand that it was not true. Got it,R_POOefTlHPy7VxKh,-5,5,NA
560,4/18/19 20:29,4/18/19 20:44,0,185.144.156.21,India,100,876,1,4/18/19 20:44,R_27yBDdcGaeyR0A9,NA,2.57806E+17,"-801,826,019,287,109,000",anonymous,EN,6,AKPXWXJFLHM08,it combines individual probability to calculate over all probability of jobs automation in 2022,executive,124,NA,0,0,15009,0,6,6,6,6,6,6,6,6,6,6,6,6,1,2,12,12,12,12,12,15,15,15,1000,24,collecting information,no,it was really nice,it was good,nothing,R_27yBDdcGaeyR0A9,-5,6,NA
561,4/18/19 20:38,4/18/19 20:44,0,"68,113,115,126",United States,100,386,1,4/18/19 20:44,R_2wmfr9AQCUqTdZQ,NA,3.34883E+17,"-8,697,660,064,697,260,000",anonymous,EN,6,A1CSHXVJJ8BPHH,Determines effective ways that employees can work more effectively for sure.,Nurse RN,1.78911E+15,NA,0,0,15019,0,1,1,1,4,5,5,5,5,3,6,5,5,3,1,10,7,11,10,8,14,12,14,150,18,Gathering data on different bike topics from various workers,No not at all,I find it scary honestly and yes it made sense for sure,I found it very helpful for sure,I understood the feedback was not true about my job.,R_2wmfr9AQCUqTdZQ,-5,6,NA
562,4/18/19 20:37,4/18/19 20:44,0,103.82.211.205,United States,100,441,1,4/18/19 20:44,R_2vkweuzeEuB0hNl,NA,1.27167E+16,"7,781,671,142,578,120",anonymous,EN,6,A2SKH7WZUEDGGI,drawing  automatrix is search our survey,mechanic and sales,18101222,NA,0,0,15006,0,6,6,6,6,6,7,6,7,6,6,6,6,1,NA,12,12,12,12,12,15,15,15,70,26,This study is very good on,common  messages is good,very good one.,good one.,this study is good and interesting.,R_2vkweuzeEuB0hNl,-5,6,NA
563,4/18/19 20:28,4/18/19 20:45,0,100.6.114.119,India,100,1020,1,4/18/19 20:45,R_2AHjJZWoSd0Hokg,NA,4.03214E+17,"-8,003,780,364,990,230,000",anonymous,EN,6,A3GVXFBYAU9HP,It calculates the probability that a person's job will by automated by the year 2022.,Sales representative and watch repair,23478111619,NA,0,0,15107,0,1,1,1,6,6,6,5,7,6,4,2,4,3,3,10,10,10,10,10,12,12,12,1000,21,How job security factors into expensive purchases.,"That bike was too fancy for me. I don't need a GPS on my bike, I have a phone. The GPS would probably require some kind of monthly fee too. The security system is nice though, and a good idea, as long as it wouldn't break or glitch out.",It didn't make sense. I repair watches and replace watch batteries. I can't see a machine being able to do the repairs on such tiny machines any time soon.,"Yes, it made sense. The GPS seems unnecessary though, since most people have smartphones these days. The security system is a great idea. I'm not sure how I feel about the tracking of my vitals though. Will it report this information to anyone other than me?",I understand that the feedback about my job wasn't true.,R_2AHjJZWoSd0Hokg,-5,6,NA
564,4/18/19 20:17,4/18/19 20:45,0,174.217.17.168,India,100,1725,1,4/18/19 20:45,R_5bdNU8KDEd3Kezf,NA,4.12132E+15,"-9,616,680,145,263,670,000",anonymous,EN,6,A62G4XNOCYXPK,AUTOMATRIX is a program that can calculate the probability that someoneâ€™s job will be automated by a certain time in the future.,Homemaker,7.11142E+14,NA,10374,10374,15115,1,4,6,6,6,5,7,4,5,4,3,5,2,2,1,11,11,11,11,11,15,15,15,200,23,How my attitude can be affected with different situations in the economy.,I thought the part of the AUTOMATRIX was interesting.,"The information seemed pretty accurate when it comes to job automation, especially when it seems like society is headed strongly toward technological advances. It seems crazy to think it could happen, but with how our economy is going, it also seems possible.","The information about Vashla Bicycles was precise and clear, easy to follow. It all made sense to me.",I have understood that during this study I revived feedback about my job that was not true.,R_5bdNU8KDEd3Kezf,-5,8,NA
565,4/18/19 20:31,4/18/19 20:46,0,73.198.13.141,United States,100,883,1,4/18/19 20:46,R_11hL7jqwlupvODi,NA,3.93773E+17,"-7,461,229,705,810,540,000",anonymous,EN,6,A3UV55HC87DO9C,It's a program which can predict if a person's job may become automated in the future.,sales,1113151619,NA,0,0,16.54,0,6,6,5,7,6,6,5,6,6,6,6,6,3,3,12,11,12,11,11,13,13,14,215,21,Seemed to be a mix of workplace opinions and consumer preferences.,no,I thought it seemed like it could be accurate. Would make sense that it'd be hard to replicate sales related jobs.,no,I understand that during this study the feedback about my job was not true.,R_11hL7jqwlupvODi,-5,2,NA
566,4/18/19 20:31,4/18/19 20:47,0,185.144.159.94,United States,100,1001,1,4/18/19 20:47,R_27r0EhZEop8wEht,NA,2.57806E+17,"-801,826,019,287,109,000",anonymous,EN,6,A3HI6K8RIQ8A7X,it combines individual probability to calculate over all probability of jobs automation in 2022,employee,124612,NA,0,0,15006,0,6,6,6,6,6,6,6,6,6,6,6,6,1,2,12,12,12,12,12,15,15,15,550,23,collecting information about the topic,nothing,it was really awesome,yes it is fine,nothing,R_27r0EhZEop8wEht,-5,5,NA
567,4/18/19 20:36,4/18/19 20:48,0,"47,225,151,230",India,100,760,1,4/18/19 20:48,R_1CywT1O3NCySCb5,NA,4.24544E+15,"-8,559,940,338,134,760,000",anonymous,EN,6,A2BXQ8SZLFQF4D,It estimates how soon a person's job can be automated. It asks you your job and what your main tasks are to figure out a time.,administrative assistant,4.68E+20,NA,0,0,15006,0,2,2,3,2,3,3,5,6,6,6,6,6,3,3,13,13,13,13,13,15,15,15,250,24,What factors contribute to people's jobs have in what they buy?,Well I suppose all of it was kind of unusual. But I didn't see anything fishy.,It made sense to me but I thought it was fake anyways.,Yes it did.,I understand that my job feedback was not true in this study.,R_1CywT1O3NCySCb5,-5,7,NA
568,4/18/19 20:37,4/18/19 20:48,0,"70,238,184,232",United States,100,700,1,4/18/19 20:48,R_12D2RcbKZ5sYaD0,NA,3.83085E+16,"-8,581,600,189,208,980,000",anonymous,EN,6,A2XUO39WSAJK35,Person indicates their job and then selects skills necessary for job related activities. Skills have a probability based on research. Automatrix calculates the probability of their job automation by 2022.,Cashier,178112021,NA,0,0,15007,0,7,6,7,7,7,5,5,6,7,6,6,5,3,3,13,13,13,13,13,15,14,15,500,23,I think this study was to see future outlook of peoples jobs and how they will soon operate. Also to survey what people think of the bicycle with many technological advancements.,I definitely had an interest in the bike because of the many features it has such as the calorie counter and GPS.,I think that the AUTOMATRIX program makes sense and uses data and calculations to see if a job will be automated whiting the foreseeable future.,It made sense and explained many technological advancements that many other bikes haven't reached yet.,I understand that during this study I received feedback about my job that was not true.,R_12D2RcbKZ5sYaD0,-5,3,NA
569,4/18/19 20:41,4/18/19 20:49,0,120.29.117.115,United States,100,505,1,4/18/19 20:49,R_dg0wz1OcCPjlZEl,NA,1.46808E+17,"12,102,508,544,921,800",anonymous,EN,6,AL44289RBKXUT,It predicts probability of your job being automated,Retail,1.5781E+15,NA,0,0,15108,0,5,4,2,4,6,4,5,5,4,5,5,5,3,3,10,11,12,10,11,15,14,14,400,22,About our feelings towards automation,Nothing,I think it makes sense but It feels kind of strange,"I honestly do not remember much about it, maybe I skimmed too fast (so I didn't know if it was a big company or their values). That's my fault!",I understand it wasn't true,R_dg0wz1OcCPjlZEl,-5,7,NA
570,4/18/19 20:37,4/18/19 20:50,0,104.5.188.224,India,100,746,1,4/18/19 20:50,R_bCVZyfMHzDzYVEt,NA,3.06697E+17,"-814,626,007,080,078,000",anonymous,EN,6,A2OATZCX1YXE77,It gives the probability that a job will be automated by 2022.,investment advisor,7.89E+26,NA,0,0,15.94,0,7,7,7,7,7,7,7,7,7,7,7,7,3,3,13,13,13,13,13,16,16,16,1000,23,How people feel about job automation and consumption.,The topics were interesting and thought provoking. I found it unusual that the consumption questions came in an order that asked me about vashla before giving me the bike info.,This was interesting and useful and made a lot of sense.,This was a great idea and I would be interested in purchasing it. I found it unusual that some of the questions asked me about vashla before presenting the bike.,I understand that during this study I received feedback about my job that was not true.,R_bCVZyfMHzDzYVEt,-5,3,NA
571,4/18/19 20:26,4/18/19 20:50,0,27.5.133.203,United States,100,1434,1,4/18/19 20:50,R_3EhxDPpWAZy88Az,NA,1.30843E+17,"80,280,487,060,546,800",anonymous,EN,6,ATE8OIQFEVD0T,"AUTOMATRIX  program is will not only reduced for low skill,low edge employee,high skill employee will also affected .it's most skills to carry out job related activities.using a complex mathematical procedure.""",automation engineer,14681424,NA,0,0,15018,0,6,6,6,7,7,6,2,5,7,7,6,5,3,1,10,12,11,12,10,15,13,14,100,22,this survey is based on macroeconomical survey. How to manage the economics .I like do this survey,New technology bicycle is very super .i like it,Automatrix program will easily to do the job .will reduce the employeers,it's very nice to study about this cycle and it's features,nothing,R_3EhxDPpWAZy88Az,-5,2,NA
